oid,classALeRCE
sim_RRL_00616,RRL
sim_AGN_00561,AGN
sim_CV_Nova_00200,CV_Nova
sim_CEP_00995,CEP
sim_CEP_00417,CEP
sim_LPV_00514,LPV
sim_DSCT_00804,DSCT
sim_Periodic-Other_00708,Periodic-Other
sim_SLSN_00832,SLSN
sim_QSO_00240,QSO
sim_DSCT_00170,DSCT
sim_CV_Nova_00674,CV_Nova
sim_QSO_00765,QSO
sim_SNIbc_00904,SNIbc
sim_DSCT_00337,DSCT
sim_RRL_00572,RRL
sim_RRL_00379,RRL
sim_QSO_00843,QSO
sim_SNII_00440,SNII
sim_Periodic-Other_00857,Periodic-Other
sim_Blazar_00130,Blazar
sim_E_00880,E
sim_QSO_00431,QSO
sim_RRL_00361,RRL
sim_SNIbc_00828,SNIbc
sim_Blazar_00260,Blazar
sim_Periodic-Other_00828,Periodic-Other
sim_QSO_00734,QSO
sim_SNIa_00737,SNIa
sim_DSCT_00773,DSCT
sim_DSCT_00699,DSCT
sim_SNIa_00689,SNIa
sim_E_00710,E
sim_SLSN_00807,SLSN
sim_RRL_00576,RRL
sim_AGN_00122,AGN
sim_LPV_00822,LPV
sim_RRL_00473,RRL
sim_DSCT_00562,DSCT
sim_LPV_00359,LPV
sim_E_00723,E
sim_LPV_00273,LPV
sim_SNII_00014,SNII
sim_Blazar_00248,Blazar
sim_AGN_00361,AGN
sim_DSCT_00787,DSCT
sim_CV_Nova_00749,CV_Nova
sim_RRL_00991,RRL
sim_YSO_00156,YSO
sim_SNIa_00760,SNIa
sim_QSO_00051,QSO
sim_AGN_00170,AGN
sim_Periodic-Other_00573,Periodic-Other
sim_QSO_00849,QSO
sim_YSO_00854,YSO
sim_E_00166,E
sim_YSO_00215,YSO
sim_SNIa_00346,SNIa
sim_Blazar_00329,Blazar
sim_DSCT_00953,DSCT
sim_DSCT_00235,DSCT
sim_SNIa_00041,SNIa
sim_Blazar_00581,Blazar
sim_RRL_00792,RRL
sim_CEP_00739,CEP
sim_YSO_00046,YSO
sim_DSCT_00744,DSCT
sim_RRL_00730,RRL
sim_Periodic-Other_00711,Periodic-Other
sim_Blazar_00411,Blazar
sim_AGN_00341,AGN
sim_QSO_00817,QSO
sim_RRL_00787,RRL
sim_CEP_00526,CEP
sim_QSO_00607,QSO
sim_QSO_00129,QSO
sim_E_00865,E
sim_E_00565,E
sim_YSO_00455,YSO
sim_CEP_00548,CEP
sim_DSCT_00877,DSCT
sim_RRL_00839,RRL
sim_YSO_00625,YSO
sim_E_00535,E
sim_CV_Nova_00003,CV_Nova
sim_CV_Nova_00721,CV_Nova
sim_YSO_00873,YSO
sim_DSCT_00849,DSCT
sim_E_00211,E
sim_LPV_00835,LPV
sim_LPV_00800,LPV
sim_CV_Nova_00568,CV_Nova
sim_Blazar_00914,Blazar
sim_DSCT_00381,DSCT
sim_E_00698,E
sim_Periodic-Other_00399,Periodic-Other
sim_CEP_00565,CEP
sim_E_00387,E
sim_CV_Nova_00796,CV_Nova
sim_Periodic-Other_00556,Periodic-Other
sim_RRL_00325,RRL
sim_DSCT_00215,DSCT
sim_LPV_00568,LPV
sim_YSO_00548,YSO
sim_LPV_00898,LPV
sim_RRL_00236,RRL
sim_Periodic-Other_00039,Periodic-Other
sim_AGN_00044,AGN
sim_CV_Nova_00297,CV_Nova
sim_RRL_00539,RRL
sim_DSCT_00908,DSCT
sim_DSCT_00000,DSCT
sim_SNIbc_00174,SNIbc
sim_E_00181,E
sim_CEP_00992,CEP
sim_LPV_00518,LPV
sim_SNIa_00003,SNIa
sim_E_00938,E
sim_Blazar_00318,Blazar
sim_CV_Nova_00227,CV_Nova
sim_SLSN_00487,SLSN
sim_SLSN_00736,SLSN
sim_AGN_00506,AGN
sim_SNIbc_00961,SNIbc
sim_SNII_00684,SNII
sim_YSO_00730,YSO
sim_YSO_00721,YSO
sim_SLSN_00440,SLSN
sim_AGN_00269,AGN
sim_QSO_00864,QSO
sim_SLSN_00429,SLSN
sim_CEP_00878,CEP
sim_E_00159,E
sim_LPV_00541,LPV
sim_YSO_00339,YSO
sim_SNIa_00903,SNIa
sim_SLSN_00344,SLSN
sim_QSO_00135,QSO
sim_Blazar_00357,Blazar
sim_LPV_00032,LPV
sim_Blazar_00818,Blazar
sim_CEP_00222,CEP
sim_AGN_00915,AGN
sim_SNII_00307,SNII
sim_SLSN_00148,SLSN
sim_YSO_00388,YSO
sim_DSCT_00538,DSCT
sim_YSO_00741,YSO
sim_Periodic-Other_00934,Periodic-Other
sim_SLSN_00508,SLSN
sim_LPV_00014,LPV
sim_SNII_00048,SNII
sim_CV_Nova_00899,CV_Nova
sim_RRL_00993,RRL
sim_LPV_00580,LPV
sim_LPV_00953,LPV
sim_SNII_00786,SNII
sim_RRL_00216,RRL
sim_SNIbc_00957,SNIbc
sim_DSCT_00734,DSCT
sim_DSCT_00397,DSCT
sim_SNIbc_00570,SNIbc
sim_SNIa_00368,SNIa
sim_SNII_00280,SNII
sim_AGN_00746,AGN
sim_SLSN_00702,SLSN
sim_SLSN_00522,SLSN
sim_YSO_00502,YSO
sim_DSCT_00678,DSCT
sim_SNII_00734,SNII
sim_LPV_00116,LPV
sim_SLSN_00047,SLSN
sim_CEP_00306,CEP
sim_SNIbc_00268,SNIbc
sim_E_00869,E
sim_SNIa_00542,SNIa
sim_Periodic-Other_00134,Periodic-Other
sim_QSO_00710,QSO
sim_CV_Nova_00067,CV_Nova
sim_SNIbc_00297,SNIbc
sim_DSCT_00844,DSCT
sim_LPV_00902,LPV
sim_QSO_00929,QSO
sim_CEP_00940,CEP
sim_QSO_00575,QSO
sim_SNII_00206,SNII
sim_SLSN_00541,SLSN
sim_SNIa_00526,SNIa
sim_SNIbc_00148,SNIbc
sim_QSO_00684,QSO
sim_SNII_00931,SNII
sim_Blazar_00855,Blazar
sim_CEP_00759,CEP
sim_CEP_00144,CEP
sim_CV_Nova_00689,CV_Nova
sim_LPV_00309,LPV
sim_SNIa_00711,SNIa
sim_AGN_00472,AGN
sim_DSCT_00602,DSCT
sim_SNII_00094,SNII
sim_Blazar_00508,Blazar
sim_CEP_00818,CEP
sim_Blazar_00101,Blazar
sim_SNIa_00720,SNIa
sim_QSO_00344,QSO
sim_Periodic-Other_00410,Periodic-Other
sim_SNII_00328,SNII
sim_SNII_00345,SNII
sim_RRL_00647,RRL
sim_YSO_00229,YSO
sim_Periodic-Other_00454,Periodic-Other
sim_QSO_00331,QSO
sim_AGN_00756,AGN
sim_SNIa_00695,SNIa
sim_AGN_00694,AGN
sim_QSO_00574,QSO
sim_YSO_00249,YSO
sim_QSO_00001,QSO
sim_RRL_00761,RRL
sim_SNIbc_00562,SNIbc
sim_SNII_00059,SNII
sim_E_00647,E
sim_SNIbc_00684,SNIbc
sim_Periodic-Other_00631,Periodic-Other
sim_LPV_00348,LPV
sim_AGN_00562,AGN
sim_CV_Nova_00933,CV_Nova
sim_SLSN_00015,SLSN
sim_CV_Nova_00316,CV_Nova
sim_YSO_00432,YSO
sim_LPV_00354,LPV
sim_RRL_00653,RRL
sim_E_00971,E
sim_CV_Nova_00874,CV_Nova
sim_SNII_00357,SNII
sim_QSO_00028,QSO
sim_QSO_00368,QSO
sim_LPV_00989,LPV
sim_SNIa_00401,SNIa
sim_DSCT_00461,DSCT
sim_LPV_00265,LPV
sim_E_00472,E
sim_Blazar_00754,Blazar
sim_SNIa_00134,SNIa
sim_E_00129,E
sim_SLSN_00942,SLSN
sim_YSO_00973,YSO
sim_Blazar_00138,Blazar
sim_Blazar_00545,Blazar
sim_Blazar_00036,Blazar
sim_CEP_00025,CEP
sim_SNIbc_00964,SNIbc
sim_Periodic-Other_00130,Periodic-Other
sim_SNII_00116,SNII
sim_CV_Nova_00688,CV_Nova
sim_LPV_00820,LPV
sim_YSO_00052,YSO
sim_SNIbc_00328,SNIbc
sim_Blazar_00359,Blazar
sim_QSO_00889,QSO
sim_CEP_00347,CEP
sim_CEP_00132,CEP
sim_CEP_00875,CEP
sim_E_00633,E
sim_DSCT_00544,DSCT
sim_SNIa_00799,SNIa
sim_SNIbc_00827,SNIbc
sim_Blazar_00910,Blazar
sim_DSCT_00677,DSCT
sim_YSO_00307,YSO
sim_CEP_00601,CEP
sim_Periodic-Other_00382,Periodic-Other
sim_SNII_00500,SNII
sim_SNIbc_00270,SNIbc
sim_Periodic-Other_00762,Periodic-Other
sim_QSO_00207,QSO
sim_DSCT_00254,DSCT
sim_YSO_00071,YSO
sim_LPV_00068,LPV
sim_DSCT_00403,DSCT
sim_Blazar_00983,Blazar
sim_LPV_00789,LPV
sim_SNII_00138,SNII
sim_DSCT_00202,DSCT
sim_Blazar_00594,Blazar
sim_E_00586,E
sim_SNIbc_00952,SNIbc
sim_CV_Nova_00497,CV_Nova
sim_AGN_00313,AGN
sim_SNIbc_00657,SNIbc
sim_YSO_00353,YSO
sim_CEP_00698,CEP
sim_YSO_00345,YSO
sim_RRL_00082,RRL
sim_SNIbc_00645,SNIbc
sim_Blazar_00835,Blazar
sim_LPV_00512,LPV
sim_CEP_00666,CEP
sim_QSO_00855,QSO
sim_YSO_00633,YSO
sim_DSCT_00052,DSCT
sim_DSCT_00871,DSCT
sim_SNIbc_00318,SNIbc
sim_E_00093,E
sim_Blazar_00923,Blazar
sim_DSCT_00046,DSCT
sim_SNII_00253,SNII
sim_SNII_00852,SNII
sim_DSCT_00939,DSCT
sim_AGN_00236,AGN
sim_AGN_00373,AGN
sim_CEP_00066,CEP
sim_LPV_00579,LPV
sim_E_00799,E
sim_CV_Nova_00396,CV_Nova
sim_SLSN_00852,SLSN
sim_SNIbc_00008,SNIbc
sim_SNII_00555,SNII
sim_SNIbc_00485,SNIbc
sim_YSO_00184,YSO
sim_SNII_00362,SNII
sim_SNIbc_00704,SNIbc
sim_Periodic-Other_00995,Periodic-Other
sim_RRL_00920,RRL
sim_Blazar_00272,Blazar
sim_SNIbc_00301,SNIbc
sim_Blazar_00868,Blazar
sim_CV_Nova_00656,CV_Nova
sim_CV_Nova_00949,CV_Nova
sim_QSO_00173,QSO
sim_SNII_00475,SNII
sim_Periodic-Other_00534,Periodic-Other
sim_CV_Nova_00971,CV_Nova
sim_CEP_00506,CEP
sim_SNIa_00076,SNIa
sim_CV_Nova_00725,CV_Nova
sim_CEP_00149,CEP
sim_DSCT_00892,DSCT
sim_AGN_00551,AGN
sim_AGN_00010,AGN
sim_Blazar_00659,Blazar
sim_SNIbc_00843,SNIbc
sim_QSO_00046,QSO
sim_YSO_00058,YSO
sim_E_00474,E
sim_SNII_00061,SNII
sim_CEP_00913,CEP
sim_AGN_00370,AGN
sim_Blazar_00953,Blazar
sim_LPV_00958,LPV
sim_Blazar_00519,Blazar
sim_QSO_00701,QSO
sim_Periodic-Other_00538,Periodic-Other
sim_SNIbc_00797,SNIbc
sim_LPV_00189,LPV
sim_YSO_00044,YSO
sim_E_00984,E
sim_Blazar_00746,Blazar
sim_QSO_00912,QSO
sim_RRL_00257,RRL
sim_E_00149,E
sim_CV_Nova_00191,CV_Nova
sim_E_00225,E
sim_YSO_00121,YSO
sim_DSCT_00856,DSCT
sim_SNII_00266,SNII
sim_E_00107,E
sim_Periodic-Other_00161,Periodic-Other
sim_E_00240,E
sim_SNIbc_00275,SNIbc
sim_Periodic-Other_00095,Periodic-Other
sim_E_00088,E
sim_E_00985,E
sim_DSCT_00258,DSCT
sim_CEP_00618,CEP
sim_E_00746,E
sim_CEP_00011,CEP
sim_CV_Nova_00267,CV_Nova
sim_QSO_00576,QSO
sim_DSCT_00945,DSCT
sim_SNIa_00632,SNIa
sim_SNIbc_00142,SNIbc
sim_LPV_00388,LPV
sim_CEP_00920,CEP
sim_CEP_00386,CEP
sim_SLSN_00762,SLSN
sim_Blazar_00687,Blazar
sim_CEP_00109,CEP
sim_DSCT_00285,DSCT
sim_Periodic-Other_00067,Periodic-Other
sim_YSO_00149,YSO
sim_SLSN_00567,SLSN
sim_DSCT_00154,DSCT
sim_AGN_00333,AGN
sim_AGN_00709,AGN
sim_CV_Nova_00803,CV_Nova
sim_LPV_00894,LPV
sim_CEP_00022,CEP
sim_Blazar_00229,Blazar
sim_CEP_00829,CEP
sim_AGN_00698,AGN
sim_E_00708,E
sim_RRL_00890,RRL
sim_QSO_00738,QSO
sim_CEP_00091,CEP
sim_SLSN_00704,SLSN
sim_SNIbc_00359,SNIbc
sim_LPV_00737,LPV
sim_SNII_00934,SNII
sim_CEP_00633,CEP
sim_SNIa_00221,SNIa
sim_LPV_00750,LPV
sim_YSO_00931,YSO
sim_Periodic-Other_00915,Periodic-Other
sim_CEP_00728,CEP
sim_CEP_00821,CEP
sim_SNIa_00959,SNIa
sim_SNIbc_00802,SNIbc
sim_E_00717,E
sim_SNII_00370,SNII
sim_YSO_00487,YSO
sim_SNIbc_00608,SNIbc
sim_AGN_00585,AGN
sim_Blazar_00113,Blazar
sim_SNIa_00137,SNIa
sim_SNIa_00143,SNIa
sim_YSO_00567,YSO
sim_Blazar_00903,Blazar
sim_SNIa_00473,SNIa
sim_Periodic-Other_00676,Periodic-Other
sim_LPV_00436,LPV
sim_CV_Nova_00877,CV_Nova
sim_SLSN_00071,SLSN
sim_CV_Nova_00702,CV_Nova
sim_Periodic-Other_00807,Periodic-Other
sim_CEP_00975,CEP
sim_CV_Nova_00217,CV_Nova
sim_LPV_00027,LPV
sim_Blazar_00160,Blazar
sim_SNIa_00173,SNIa
sim_Periodic-Other_00402,Periodic-Other
sim_Periodic-Other_00690,Periodic-Other
sim_AGN_00541,AGN
sim_CV_Nova_00682,CV_Nova
sim_Blazar_00564,Blazar
sim_Periodic-Other_00780,Periodic-Other
sim_Periodic-Other_00386,Periodic-Other
sim_LPV_00995,LPV
sim_CEP_00895,CEP
sim_Blazar_00726,Blazar
sim_RRL_00906,RRL
sim_QSO_00721,QSO
sim_SNIa_00292,SNIa
sim_YSO_00235,YSO
sim_AGN_00888,AGN
sim_AGN_00020,AGN
sim_E_00516,E
sim_AGN_00525,AGN
sim_E_00584,E
sim_CV_Nova_00894,CV_Nova
sim_SNII_00972,SNII
sim_QSO_00916,QSO
sim_E_00059,E
sim_QSO_00418,QSO
sim_CV_Nova_00840,CV_Nova
sim_CV_Nova_00652,CV_Nova
sim_SNIbc_00743,SNIbc
sim_QSO_00022,QSO
sim_Blazar_00600,Blazar
sim_LPV_00445,LPV
sim_LPV_00437,LPV
sim_Blazar_00478,Blazar
sim_YSO_00200,YSO
sim_YSO_00605,YSO
sim_SNIa_00129,SNIa
sim_CEP_00311,CEP
sim_Blazar_00464,Blazar
sim_CV_Nova_00303,CV_Nova
sim_QSO_00472,QSO
sim_AGN_00949,AGN
sim_E_00237,E
sim_SNIa_00165,SNIa
sim_CV_Nova_00926,CV_Nova
sim_Blazar_00042,Blazar
sim_AGN_00017,AGN
sim_QSO_00473,QSO
sim_E_00610,E
sim_SNII_00025,SNII
sim_SNII_00376,SNII
sim_Blazar_00069,Blazar
sim_DSCT_00487,DSCT
sim_SNII_00991,SNII
sim_YSO_00429,YSO
sim_CEP_00790,CEP
sim_E_00298,E
sim_YSO_00908,YSO
sim_Blazar_00082,Blazar
sim_QSO_00952,QSO
sim_SLSN_00374,SLSN
sim_QSO_00649,QSO
sim_QSO_00750,QSO
sim_CEP_00549,CEP
sim_LPV_00957,LPV
sim_Periodic-Other_00761,Periodic-Other
sim_YSO_00980,YSO
sim_LPV_00678,LPV
sim_YSO_00623,YSO
sim_CEP_00813,CEP
sim_QSO_00531,QSO
sim_Blazar_00125,Blazar
sim_YSO_00673,YSO
sim_SNII_00606,SNII
sim_AGN_00631,AGN
sim_QSO_00273,QSO
sim_SNIbc_00726,SNIbc
sim_AGN_00172,AGN
sim_QSO_00443,QSO
sim_SNIa_00198,SNIa
sim_SNIbc_00951,SNIbc
sim_AGN_00239,AGN
sim_YSO_00772,YSO
sim_RRL_00330,RRL
sim_AGN_00097,AGN
sim_SNIa_00707,SNIa
sim_CV_Nova_00309,CV_Nova
sim_CEP_00708,CEP
sim_AGN_00179,AGN
sim_LPV_00380,LPV
sim_SNII_00299,SNII
sim_CEP_00224,CEP
sim_SLSN_00628,SLSN
sim_CV_Nova_00805,CV_Nova
sim_SNIa_00241,SNIa
sim_LPV_00002,LPV
sim_DSCT_00894,DSCT
sim_SNII_00497,SNII
sim_RRL_00421,RRL
sim_Periodic-Other_00796,Periodic-Other
sim_Blazar_00675,Blazar
sim_AGN_00234,AGN
sim_YSO_00768,YSO
sim_RRL_00626,RRL
sim_LPV_00332,LPV
sim_YSO_00524,YSO
sim_YSO_00463,YSO
sim_CEP_00984,CEP
sim_LPV_00192,LPV
sim_YSO_00885,YSO
sim_DSCT_00801,DSCT
sim_RRL_00491,RRL
sim_AGN_00937,AGN
sim_Periodic-Other_00196,Periodic-Other
sim_YSO_00426,YSO
sim_QSO_00901,QSO
sim_SLSN_00784,SLSN
sim_QSO_00853,QSO
sim_SNIa_00828,SNIa
sim_CV_Nova_00544,CV_Nova
sim_RRL_00416,RRL
sim_Periodic-Other_00145,Periodic-Other
sim_SNIa_00479,SNIa
sim_Blazar_00105,Blazar
sim_Blazar_00516,Blazar
sim_SNII_00975,SNII
sim_LPV_00239,LPV
sim_YSO_00494,YSO
sim_CEP_00812,CEP
sim_Periodic-Other_00074,Periodic-Other
sim_CV_Nova_00823,CV_Nova
sim_RRL_00546,RRL
sim_CEP_00734,CEP
sim_LPV_00025,LPV
sim_E_00417,E
sim_SNIa_00472,SNIa
sim_SLSN_00788,SLSN
sim_QSO_00663,QSO
sim_QSO_00363,QSO
sim_QSO_00406,QSO
sim_E_00521,E
sim_YSO_00357,YSO
sim_RRL_00267,RRL
sim_SNII_00591,SNII
sim_CV_Nova_00341,CV_Nova
sim_Blazar_00889,Blazar
sim_RRL_00223,RRL
sim_LPV_00623,LPV
sim_SNIbc_00601,SNIbc
sim_SNIa_00839,SNIa
sim_SLSN_00104,SLSN
sim_SLSN_00463,SLSN
sim_AGN_00291,AGN
sim_Periodic-Other_00093,Periodic-Other
sim_DSCT_00413,DSCT
sim_SNIa_00598,SNIa
sim_Blazar_00591,Blazar
sim_E_00303,E
sim_LPV_00991,LPV
sim_DSCT_00667,DSCT
sim_YSO_00097,YSO
sim_DSCT_00685,DSCT
sim_CV_Nova_00035,CV_Nova
sim_SNIbc_00630,SNIbc
sim_AGN_00688,AGN
sim_Periodic-Other_00018,Periodic-Other
sim_DSCT_00419,DSCT
sim_DSCT_00810,DSCT
sim_AGN_00355,AGN
sim_CV_Nova_00517,CV_Nova
sim_RRL_00427,RRL
sim_CEP_00833,CEP
sim_SLSN_00221,SLSN
sim_SNIa_00793,SNIa
sim_RRL_00801,RRL
sim_SNIbc_00653,SNIbc
sim_Blazar_00309,Blazar
sim_CEP_00309,CEP
sim_YSO_00069,YSO
sim_Periodic-Other_00558,Periodic-Other
sim_YSO_00465,YSO
sim_Blazar_00944,Blazar
sim_QSO_00823,QSO
sim_RRL_00103,RRL
sim_CEP_00520,CEP
sim_Periodic-Other_00021,Periodic-Other
sim_SNII_00881,SNII
sim_Periodic-Other_00581,Periodic-Other
sim_YSO_00368,YSO
sim_Blazar_00068,Blazar
sim_LPV_00807,LPV
sim_SNIa_00282,SNIa
sim_YSO_00155,YSO
sim_SLSN_00497,SLSN
sim_Periodic-Other_00759,Periodic-Other
sim_AGN_00229,AGN
sim_SNIa_00791,SNIa
sim_Blazar_00893,Blazar
sim_AGN_00257,AGN
sim_QSO_00935,QSO
sim_SNIbc_00875,SNIbc
sim_QSO_00822,QSO
sim_YSO_00043,YSO
sim_Periodic-Other_00962,Periodic-Other
sim_SNIa_00125,SNIa
sim_Blazar_00554,Blazar
sim_Periodic-Other_00893,Periodic-Other
sim_E_00371,E
sim_Periodic-Other_00700,Periodic-Other
sim_Periodic-Other_00754,Periodic-Other
sim_RRL_00613,RRL
sim_Blazar_00532,Blazar
sim_E_00653,E
sim_E_00060,E
sim_Blazar_00230,Blazar
sim_YSO_00056,YSO
sim_DSCT_00788,DSCT
sim_SNII_00697,SNII
sim_SNII_00432,SNII
sim_SLSN_00692,SLSN
sim_Blazar_00002,Blazar
sim_SNIbc_00757,SNIbc
sim_CEP_00737,CEP
sim_QSO_00039,QSO
sim_SNIa_00855,SNIa
sim_SNII_00044,SNII
sim_CV_Nova_00402,CV_Nova
sim_SNIbc_00606,SNIbc
sim_LPV_00607,LPV
sim_SNII_00623,SNII
sim_RRL_00790,RRL
sim_SNIbc_00509,SNIbc
sim_SLSN_00030,SLSN
sim_E_00397,E
sim_AGN_00605,AGN
sim_LPV_00970,LPV
sim_LPV_00698,LPV
sim_QSO_00910,QSO
sim_LPV_00772,LPV
sim_QSO_00733,QSO
sim_CEP_00421,CEP
sim_CV_Nova_00963,CV_Nova
sim_Blazar_00924,Blazar
sim_E_00907,E
sim_CEP_00754,CEP
sim_E_00338,E
sim_SLSN_00739,SLSN
sim_Blazar_00789,Blazar
sim_Periodic-Other_00897,Periodic-Other
sim_LPV_00301,LPV
sim_SNIbc_00062,SNIbc
sim_E_00332,E
sim_E_00320,E
sim_SLSN_00246,SLSN
sim_CV_Nova_00052,CV_Nova
sim_RRL_00709,RRL
sim_SLSN_00679,SLSN
sim_E_00782,E
sim_E_00283,E
sim_Blazar_00826,Blazar
sim_LPV_00609,LPV
sim_YSO_00880,YSO
sim_RRL_00457,RRL
sim_LPV_00563,LPV
sim_Periodic-Other_00924,Periodic-Other
sim_RRL_00040,RRL
sim_SNII_00817,SNII
sim_E_00175,E
sim_SNIbc_00025,SNIbc
sim_AGN_00849,AGN
sim_QSO_00632,QSO
sim_SNII_00872,SNII
sim_SLSN_00621,SLSN
sim_QSO_00288,QSO
sim_SNIbc_00137,SNIbc
sim_LPV_00207,LPV
sim_DSCT_00921,DSCT
sim_Blazar_00741,Blazar
sim_CV_Nova_00624,CV_Nova
sim_Blazar_00801,Blazar
sim_AGN_00744,AGN
sim_E_00373,E
sim_SLSN_00114,SLSN
sim_CV_Nova_00631,CV_Nova
sim_CV_Nova_00760,CV_Nova
sim_AGN_00061,AGN
sim_QSO_00508,QSO
sim_YSO_00045,YSO
sim_Blazar_00205,Blazar
sim_Blazar_00911,Blazar
sim_SNIbc_00972,SNIbc
sim_SNII_00845,SNII
sim_SNII_00443,SNII
sim_SNIbc_00175,SNIbc
sim_DSCT_00037,DSCT
sim_DSCT_00534,DSCT
sim_SNII_00198,SNII
sim_CV_Nova_00612,CV_Nova
sim_Blazar_00330,Blazar
sim_E_00309,E
sim_QSO_00490,QSO
sim_AGN_00046,AGN
sim_LPV_00387,LPV
sim_YSO_00797,YSO
sim_CEP_00255,CEP
sim_Periodic-Other_00468,Periodic-Other
sim_SNIa_00169,SNIa
sim_YSO_00528,YSO
sim_SNII_00076,SNII
sim_DSCT_00967,DSCT
sim_Periodic-Other_00450,Periodic-Other
sim_DSCT_00171,DSCT
sim_SNIa_00354,SNIa
sim_RRL_00935,RRL
sim_AGN_00610,AGN
sim_AGN_00695,AGN
sim_LPV_00594,LPV
sim_AGN_00735,AGN
sim_CEP_00104,CEP
sim_Periodic-Other_00673,Periodic-Other
sim_YSO_00521,YSO
sim_CEP_00902,CEP
sim_Periodic-Other_00322,Periodic-Other
sim_AGN_00298,AGN
sim_QSO_00743,QSO
sim_AGN_00309,AGN
sim_RRL_00833,RRL
sim_SNIbc_00166,SNIbc
sim_RRL_00304,RRL
sim_SNIbc_00326,SNIbc
sim_LPV_00608,LPV
sim_CEP_00442,CEP
sim_SNII_00114,SNII
sim_Blazar_00362,Blazar
sim_CV_Nova_00071,CV_Nova
sim_SLSN_00810,SLSN
sim_YSO_00446,YSO
sim_YSO_00695,YSO
sim_CV_Nova_00111,CV_Nova
sim_Periodic-Other_00701,Periodic-Other
sim_E_00172,E
sim_LPV_00369,LPV
sim_Periodic-Other_00932,Periodic-Other
sim_CEP_00853,CEP
sim_RRL_00850,RRL
sim_CEP_00593,CEP
sim_SNIa_00463,SNIa
sim_LPV_00749,LPV
sim_CEP_00284,CEP
sim_CV_Nova_00758,CV_Nova
sim_DSCT_00907,DSCT
sim_QSO_00460,QSO
sim_AGN_00627,AGN
sim_CV_Nova_00832,CV_Nova
sim_SLSN_00204,SLSN
sim_SNII_00465,SNII
sim_Periodic-Other_00503,Periodic-Other
sim_YSO_00557,YSO
sim_E_00276,E
sim_YSO_00593,YSO
sim_QSO_00071,QSO
sim_RRL_00057,RRL
sim_CEP_00266,CEP
sim_AGN_00448,AGN
sim_CEP_00067,CEP
sim_DSCT_00476,DSCT
sim_Periodic-Other_00875,Periodic-Other
sim_SNIa_00381,SNIa
sim_Periodic-Other_00699,Periodic-Other
sim_CV_Nova_00718,CV_Nova
sim_E_00434,E
sim_LPV_00912,LPV
sim_DSCT_00895,DSCT
sim_Periodic-Other_00966,Periodic-Other
sim_QSO_00980,QSO
sim_QSO_00463,QSO
sim_AGN_00762,AGN
sim_SNIa_00410,SNIa
sim_AGN_00630,AGN
sim_DSCT_00158,DSCT
sim_SLSN_00251,SLSN
sim_CEP_00001,CEP
sim_E_00744,E
sim_SLSN_00200,SLSN
sim_SNII_00597,SNII
sim_LPV_00718,LPV
sim_Blazar_00615,Blazar
sim_E_00105,E
sim_AGN_00721,AGN
sim_Periodic-Other_00636,Periodic-Other
sim_QSO_00361,QSO
sim_SNIa_00177,SNIa
sim_Periodic-Other_00411,Periodic-Other
sim_SNII_00543,SNII
sim_SNIa_00539,SNIa
sim_SNIa_00722,SNIa
sim_LPV_00005,LPV
sim_E_00242,E
sim_AGN_00985,AGN
sim_AGN_00001,AGN
sim_CEP_00921,CEP
sim_CV_Nova_00122,CV_Nova
sim_SNIa_00272,SNIa
sim_SLSN_00136,SLSN
sim_RRL_00610,RRL
sim_SNII_00140,SNII
sim_SNIa_00662,SNIa
sim_DSCT_00622,DSCT
sim_SNIbc_00619,SNIbc
sim_CV_Nova_00666,CV_Nova
sim_Blazar_00858,Blazar
sim_YSO_00190,YSO
sim_SLSN_00996,SLSN
sim_E_00809,E
sim_LPV_00061,LPV
sim_E_00157,E
sim_LPV_00504,LPV
sim_CEP_00467,CEP
sim_SNIbc_00080,SNIbc
sim_SNII_00047,SNII
sim_RRL_00922,RRL
sim_SLSN_00201,SLSN
sim_SNIa_00801,SNIa
sim_SNIa_00289,SNIa
sim_LPV_00535,LPV
sim_SNIa_00341,SNIa
sim_CEP_00874,CEP
sim_QSO_00042,QSO
sim_QSO_00525,QSO
sim_SNIbc_00723,SNIbc
sim_SNIbc_00845,SNIbc
sim_SNIa_00856,SNIa
sim_SNIa_00541,SNIa
sim_QSO_00339,QSO
sim_YSO_00169,YSO
sim_QSO_00967,QSO
sim_YSO_00595,YSO
sim_CV_Nova_00903,CV_Nova
sim_E_00362,E
sim_LPV_00848,LPV
sim_DSCT_00619,DSCT
sim_YSO_00055,YSO
sim_SLSN_00261,SLSN
sim_AGN_00945,AGN
sim_Periodic-Other_00423,Periodic-Other
sim_E_00446,E
sim_AGN_00705,AGN
sim_SNIbc_00350,SNIbc
sim_YSO_00333,YSO
sim_YSO_00371,YSO
sim_CEP_00269,CEP
sim_SLSN_00278,SLSN
sim_CEP_00459,CEP
sim_YSO_00590,YSO
sim_Blazar_00702,Blazar
sim_Periodic-Other_00500,Periodic-Other
sim_Periodic-Other_00488,Periodic-Other
sim_CV_Nova_00163,CV_Nova
sim_LPV_00517,LPV
sim_Periodic-Other_00325,Periodic-Other
sim_Blazar_00938,Blazar
sim_Blazar_00590,Blazar
sim_Periodic-Other_00802,Periodic-Other
sim_Periodic-Other_00103,Periodic-Other
sim_SNII_00726,SNII
sim_CV_Nova_00766,CV_Nova
sim_RRL_00394,RRL
sim_DSCT_00003,DSCT
sim_Periodic-Other_00560,Periodic-Other
sim_E_00578,E
