oid,ra,dec,label_tns,tns_type_raw,label_simbad,simbad_otype,label_milliquas,milliquas_type,label_vsx,vsx_type,classALeRCE,label_source,label_conflict,all_labels,transient_vsx_flag,oid_combined
ZTF18abgdiay,280.03396959608403,-21.466521542779404,,,,,,,RRL,RRAB,RRL,VSX,False,RRL,False,170437591393370411_ZTF18abgdiay
ZTF18abghrsq,280.2248948678756,-21.12139736601921,,,,,,,RRL,RRC,RRL,VSX,False,RRL,False,170437591394943851_ZTF18abghrsq
ZTF19abcqkth,280.35097864518127,-21.056731877460493,,,,,,,LPV,L,LPV,VSX,False,LPV,False,170437591396516973_ZTF19abcqkth
ZTF19abcwuvv,280.2247909519433,-20.93166444728003,,,,,,,E,ELL,E,VSX,False,E,False,170437591397041160_ZTF19abcwuvv
ZTF18abmozjk,280.1332267480023,-20.76665842927276,,,,,,,LPV,L,LPV,VSX,False,LPV,False,170437591397041221_ZTF18abmozjk
ZTF19adigtxc,282.50731389388113,-22.175447301526724,,,E,EB*,,,,,E,SIMBAD,False,E,False,170437591399138384_ZTF19adigtxc
ZTF18abgdepa,282.7185496042344,-21.90699225066531,,,,,,,RRL,RRAB,RRL,VSX,False,RRL,False,170437591402283163_ZTF18abgdepa
ZTF18abghliu,282.80356076134257,-21.77044253522022,,,E,EB*,,,,,E,SIMBAD,False,E,False,170437591402283754_ZTF18abghliu
ZTF19aawnini,282.3054067019702,-22.15138037137225,,,E,EB*,,,,,E,SIMBAD,False,E,False,170437591402807606_ZTF19aawnini
ZTF18abgddoq,282.3791895396402,-22.16063698742896,,,E,EB*,,,,,E,SIMBAD,False,E,False,170437591402808193_ZTF18abgddoq
ZTF18abgddyb,282.3621251524466,-22.048638605268735,,,,,,,RRL,RR,RRL,VSX,False,RRL,False,170437591402808236_ZTF18abgddyb
ZTF18abgdepb,281.9627080591412,-21.955752042805777,,,E,EB*,,,,,E,SIMBAD,False,E,False,170437591403331759_ZTF18abgdepb
ZTF18abgekgg,282.0395564653281,-22.012129033074483,,,E,EB*,,,,,E,SIMBAD,False,E,False,170437591403332469_ZTF18abgekgg
ZTF18aboesvu,281.97276880750076,-21.762543508667104,,,,,,,RRL,RRAB,RRL,VSX,False,RRL,False,170437591403856554_ZTF18aboesvu
ZTF18abgddos,282.39426831299625,-21.899290267540067,,,E,EB*,,,,,E,SIMBAD,False,E,False,170437591404380436_ZTF18abgddos
ZTF18abgekmd,282.3655980462502,-21.903656088691747,,,E,EB*,,,,,E,SIMBAD,False,E,False,170437591404380995_ZTF18abgekmd
ZTF18abgdepd,282.35371792907364,-21.783590838335133,,,,,,,RRL,RRC,RRL,VSX,False,RRL,False,170437591404905320_ZTF18abgdepd
ZTF19aasjfwv,282.12726516474817,-21.71406911270637,,,,,,,LPV,L,LPV,VSX,False,LPV,False,170437591405429010_ZTF19aasjfwv
ZTF18abgftzo,282.1299332614345,-21.570265215032,,,,,,,LPV,L,LPV,VSX,False,LPV,False,170437591405429339_ZTF18abgftzo
ZTF19aawninj,282.54287446271314,-21.81634536864407,,,E,EB*,,,,,E,SIMBAD,False,E,False,170437591405953076_ZTF19aawninj
ZTF18abgddxv,282.3186705039413,-21.527804196586658,,,,,,,RRL,RRAB,RRL,VSX,False,RRL,False,170437591406478153_ZTF18abgddxv
ZTF18aboeslw,282.4906680351939,-21.542563432407533,,,,,,,LPV,L,LPV,VSX,False,LPV,False,170437591406478239_ZTF18aboeslw
ZTF18abgddop,282.2136908381806,-21.417485249020984,,,,,,,RRL,RRC,RRL,VSX,False,RRL,False,170437591407002073_ZTF18abgddop
ZTF18abgdjfu,282.1887059006137,-21.405975044694216,,,E,EB*,,,,,E,SIMBAD,False,E,False,170437591407002309_ZTF18abgdjfu
ZTF18admfyou,282.1768223841531,-21.353854611881186,,,,,,,LPV,L,LPV,VSX,False,LPV,False,170437591407002338_ZTF18admfyou
ZTF18abghqhp,281.485319146896,-21.542911065281316,,,,,,,RRL,RRAB,RRL,VSX,False,RRL,False,170437591408050707_ZTF18abghqhp
ZTF18abghqjs,281.5372145244923,-21.484980272858724,,,,,,,RRL,RRAB,RRL,VSX,False,RRL,False,170437591408051000_ZTF18abghqjs
ZTF19aasjgeo,281.36661622173153,-21.37896493370046,,,,,,,LPV,L,LPV,VSX,False,LPV,False,170437591408575187_ZTF19aasjgeo
ZTF18abghqis,281.1768243613767,-21.463210560225093,,,,,,,RRL,RRC,RRL,VSX,False,RRL,False,170437591408575442_ZTF18abghqis
ZTF19aasjgff,281.6945895270394,-21.517965648229403,,,,,,,LPV,L,LPV,VSX,False,LPV,False,170437591409099527_ZTF19aasjgff
ZTF19aasjgyd,281.4924997799172,-21.23290597801544,,,,,,,LPV,L,LPV,VSX,False,LPV,False,170437591410147765_ZTF19aasjgyd
ZTF18aboesnu,281.6597254898773,-20.976585665876904,,,,,,,RRL,RR,RRL,VSX,False,RRL,False,170437591411720816_ZTF18aboesnu
ZTF19aawkomo,280.93844274961,-21.132209067270328,,,,,,,LPV,L,LPV,VSX,False,LPV,False,170437591412769288_ZTF19aawkomo
ZTF18abghqqg,280.8827246742969,-21.080856692788824,,,,,,,RRL,RRAB,RRL,VSX,False,RRL,False,170437591412769322_ZTF18abghqqg
ZTF18abgmsaa,280.96017357676686,-21.13833468190852,,,,,,,RRL,RRAB,RRL,VSX,False,RRL,False,170437591412769871_ZTF18abgmsaa
ZTF18abgddxh,280.6710552384611,-21.017736922827144,,,,,,,RRL,RRAB,RRL,VSX,False,RRL,False,170437591413294105_ZTF18abgddxh
ZTF19abcqkto,280.7650561648182,-20.931202417412273,,,,,,,RRL,RRAB,RRL,VSX,False,RRL,False,170437591413294225_ZTF19abcqkto
ZTF18abgnepv,281.12969503389394,-21.128414222935778,,,,,,,RRL,RRAB,RRL,VSX,False,RRL,False,170437591413817408_ZTF18abgnepv
ZTF19aawnins,281.14557962008445,-21.11590858583769,,,E,EB*,,,,,E,SIMBAD,False,E,False,170437591413817496_ZTF19aawnins
ZTF18aboewhs,281.12657770473487,-20.877351437378113,,,,,,,RRL,RRAB,RRL,VSX,False,RRL,False,170437591414342640_ZTF18aboewhs
ZTF18aboewhr,280.9731586908665,-20.868949845493017,,,E,EB*,,,,,E,SIMBAD,False,E,False,170437591414342790_ZTF18aboewhr
ZTF18abioscv,280.9339340186586,-20.5251627089303,,,,,,,LPV,L,LPV,VSX,False,LPV,False,170437591416439478_ZTF18abioscv
ZTF18abghqsb,280.9302773979609,-20.51590017313749,,,,,,,RRL,RRC,RRL,VSX,False,RRL,False,170437591416439497_ZTF18abghqsb
ZTF18abgmtlv,280.99435939390617,-20.558345666918523,,,,,,,RRL,RRAB,RRL,VSX,False,RRL,False,170437591416439839_ZTF18abgmtlv
ZTF18abgdfje,280.32291271602304,-20.80050743687954,,,,,,,RRL,RRAB,RRL,VSX,False,RRL,False,170437591417487748_ZTF18abgdfje
ZTF18abghrtv,280.5183445401654,-20.69105211943635,,,,,,,RRL,RRAB,RRL,VSX,False,RRL,False,170437591418535988_ZTF18abghrtv
ZTF18aboetaf,280.6028451669052,-20.613696420879194,,,E,EB*,,,,,E,SIMBAD,False,E,False,170437591418536930_ZTF18aboetaf
ZTF18abghgwx,282.80788538730184,-21.59201819895216,,,E,EB*,,,,,E,SIMBAD,False,E,False,170437591421682625_ZTF18abghgwx
ZTF18abgdgpr,282.3713837061226,-21.232570507227813,,,,,,,RRL,RRAB,RRL,VSX,False,RRL,False,170437591422731113_ZTF18abgdgpr
ZTF18abgmuqi,282.99355416311494,-21.34065669805824,,,,,,,RRL,RRC,RRL,VSX,False,RRL,False,170437591423255239_ZTF18abgmuqi
ZTF18abgdgyq,282.5889875350632,-20.953320203234824,,,,,,,RRL,RRAB,RRL,VSX,False,RRL,False,170437591425876114_ZTF18abgdgyq
ZTF18abmoxeq,282.5543515052068,-20.894660794978172,,,,,,,LPV,L,LPV,VSX,False,LPV,False,170437591425876197_ZTF18abmoxeq
ZTF18abgddoc,282.7642103779353,-20.868422629921962,,,,,,,RRL,RR,RRL,VSX,False,RRL,False,170437591425876705_ZTF18abgddoc
ZTF18abgdhac,281.9993131862429,-21.151361606186082,,,E,EB*,,,,,E,SIMBAD,False,E,False,170437591426401089_ZTF18abgdhac
ZTF19aasjgys,281.7120900160251,-20.9176828994944,,,,,,,LPV,L,LPV,VSX,False,LPV,False,170437591427449632_ZTF19aasjgys
ZTF18abgdgoq,282.03702390981164,-20.815633739146605,,,,,,,RRL,RRAB,RRL,VSX,False,RRL,False,170437591428497596_ZTF18abgdgoq
ZTF18abgmrdy,281.98476333718537,-20.67642569183197,,,,,,,RRL,RRAB,RRL,VSX,False,RRL,False,170437591429022598_ZTF18abgmrdy
ZTF18abgdgqo,282.28125595605223,-20.66212104968798,,,E,EB*,,,,,E,SIMBAD,False,E,False,170437591430071197_ZTF18abgdgqo
ZTF18abgndza,282.323161251484,-20.54175773431753,,,,,,,RRL,RRC,RRL,VSX,False,RRL,False,170437591430071232_ZTF18abgndza
ZTF18abirwql,282.11216013480004,-20.42475905616682,,,,,,,RRL,RRC,RRL,VSX,False,RRL,False,170437591430595152_ZTF18abirwql
ZTF18abinhwu,281.9793238812547,-20.50050183125,,,E,EB*,,,,,E,SIMBAD,False,E,False,170437591430595397_ZTF18abinhwu
ZTF18abingrf,281.9634213304265,-20.410161860050774,,,,,,,RRL,RRAB,RRL,VSX,False,RRL,False,170437591430595473_ZTF18abingrf
ZTF18abghqts,281.6204435319755,-20.674743023953386,,,,,,,RRL,RRC,RRL,VSX,False,RRL,False,170437591431119603_ZTF18abghqts
ZTF18abgdgiu,281.222432747783,-20.578419991696943,,,,,,,RRL,RRC,RRL,VSX,False,RRL,False,170437591431643263_ZTF18abgdgiu
ZTF18abinjkd,281.11054046506916,-20.348504298967374,,,,,,,RRL,RR,RRL,VSX,False,RRL,False,170437591432168122_ZTF18abinjkd
ZTF19abfekgl,281.2218621994325,-20.35204369051726,,,E,EB*,,,,,E,SIMBAD,False,E,False,170437591432168366_ZTF19abfekgl
ZTF18ablpfng,281.6099733049177,-20.54174151541559,,,,,,,RRL,RRC,RRL,VSX,False,RRL,False,170437591432691862_ZTF18ablpfng
ZTF18abinjkl,281.47061387708055,-20.452365766625487,,,E,EB*,,,,,E,SIMBAD,False,E,False,170437591433216213_ZTF18abinjkl
ZTF18adrtzmr,281.9154294946898,-20.34194050202617,,,E,EB*,,,,,E,SIMBAD,False,E,False,170437591434265072_ZTF18adrtzmr
ZTF18abgdgzg,282.30600033580896,-20.726359612033296,,,E,EB*,,,,,E,SIMBAD,False,E,False,170437591472538174_ZTF18abgdgzg
ZTF18abiyhbo,282.13733104300746,-20.59731762210944,,,,,,,RRL,RRAB,RRL,VSX,False,RRL,False,170437591473062263_ZTF18abiyhbo
ZTF18abgdgpx,282.12065814028335,-20.568417069233345,,,,,,,RRL,RRAB,RRL,VSX,False,RRL,False,170437591473062713_ZTF18abgdgpx
ZTF19abrajzb,282.1515455750251,-20.333779850000003,,,E,EB*,,,,,E,SIMBAD,False,E,False,170437591474635056_ZTF19abrajzb
ZTF18abppzfx,282.1003380208887,-20.30897427873103,,,E,EB*,,,,,E,SIMBAD,False,E,False,170437591475159341_ZTF18abppzfx
ZTF18abinjkq,281.5330701516824,-20.237040755655972,,,,,,,RRL,RRAB,RRL,VSX,False,RRL,False,170437591475684137_ZTF18abinjkq
ZTF18abiztlo,281.06705523205125,-20.011916145290975,,,,,,,RRL,RRAB,RRL,VSX,False,RRL,False,170437591476732966_ZTF18abiztlo
ZTF18abppxme,281.10558357913703,-19.969416223401108,,,,,,,RRL,RRC,RRL,VSX,False,RRL,False,170437591476733032_ZTF18abppxme
ZTF18abiycqc,281.64353942991954,-20.014743359484193,,,,,,,RRL,RRAB,RRL,VSX,False,RRL,False,170437591477781233_ZTF18abiycqc
ZTF18absdldy,281.0423916990321,-19.95780389322582,,,E,EB*,,,,,E,SIMBAD,False,E,False,170437591480403111_ZTF18absdldy
ZTF18abinwwu,281.25583534066277,-19.741116508344582,,,,,,,RRL,RRC,RRL,VSX,False,RRL,False,170437591481975193_ZTF18abinwwu
ZTF18abizbhi,280.87015609856206,-19.392811739713125,,,,,,,RRL,RRAB,RRL,VSX,False,RRL,False,170437591483023678_ZTF18abizbhi
ZTF18abinhzf,280.8835151601734,-19.353659982546183,,,,,,,RRL,RRC,RRL,VSX,False,RRL,False,170437591483023837_ZTF18abinhzf
ZTF18abpqarb,280.88548207993335,-19.273082946382484,,,,,,,LPV,L,LPV,VSX,False,LPV,False,170437591483024076_ZTF18abpqarb
ZTF18abisdkb,280.90600631539235,-19.40013138472967,,,E,EB*,,,,,E,SIMBAD,False,E,False,170437591483024461_ZTF18abisdkb
ZTF18abiqutd,281.34900656739353,-19.424905726419674,,,,,,,RRL,RRAB,RRL,VSX,False,RRL,False,170437591483548620_ZTF18abiqutd
ZTF18abjavah,281.2763155593949,-19.278156601003083,,,E,EB*,,,,,E,SIMBAD,False,E,False,170437591484073088_ZTF18abjavah
ZTF18abgeffh,282.79369528992123,-20.77268776528058,,,,,,,RRL,RRAB,RRL,VSX,False,RRL,False,170437591485644842_ZTF18abgeffh
ZTF18abgdfdb,283.2073843598443,-20.553490916062746,,,,,,,RRL,RRAB,RRL,VSX,False,RRL,False,170437591487218659_ZTF18abgdfdb
ZTF18abiydrm,282.9318060414869,-20.363512118343483,,,E,EB*,,,,,E,SIMBAD,False,E,False,170437591487743096_ZTF18abiydrm
ZTF18abiqzdm,282.96701102017136,-20.37275997090907,,,E,EB*,,,,,E,SIMBAD,False,E,False,170437591487743111_ZTF18abiqzdm
ZTF18abghrmo,283.330802824643,-20.604671299154337,,,E,EB*,,,,,E,SIMBAD,False,E,False,170437591488266372_ZTF18abghrmo
ZTF18abgdfdx,283.3548659572225,-20.562643056661948,,,E,EB*,,,,,E,SIMBAD,False,E,False,170437591488266532_ZTF18abgdfdx
ZTF18abgdhpz,283.5823924904876,-20.594972741598983,,,E,EB*,,,,,E,SIMBAD,False,E,False,170437591488267095_ZTF18abgdhpz
ZTF18abgdfdj,283.2594929176423,-20.52830659473804,,,,,,,RRL,RRC,RRL,VSX,False,RRL,False,170437591488791469_ZTF18abgdfdj
ZTF18abinoco,282.5768535342848,-20.430364689581165,,,,,,,RRL,RRAB,RRL,VSX,False,RRL,False,170437591489839460_ZTF18abinoco
ZTF18abiyhbl,282.2750846983706,-19.9994265866538,,,,,,,RRL,RRAB,RRL,VSX,False,RRL,False,170437591490888275_ZTF18abiyhbl
ZTF18abiqibg,282.3228478932,-19.99961237707922,,,,,,,RRL,RRC,RRL,VSX,False,RRL,False,170437591490888407_ZTF18abiqibg
ZTF18abjafum,282.1820730508014,-20.0408649111637,,,E,EB*,,,,,E,SIMBAD,False,E,False,170437591490888580_ZTF18abjafum
ZTF18abiouqf,282.34264925780343,-20.069784018707207,,,,,,,RRL,RRAB,RRL,VSX,False,RRL,False,170437591490888661_ZTF18abiouqf
ZTF18abinhwt,282.53015914028435,-20.102873907498704,,,E,EB*,,,,,E,SIMBAD,False,E,False,170437591491936380_ZTF18abinhwt
ZTF18adqosrp,282.7188130772015,-20.0797855031706,,,E,EB*,,,,,E,SIMBAD,False,E,False,170437591491936865_ZTF18adqosrp
ZTF18abingrg,282.6821961809813,-20.0274299962669,,,E,EB*,,,,,E,SIMBAD,False,E,False,170437591491936912_ZTF18abingrg
ZTF18abiyhbs,282.5312524707673,-19.93512619590389,,,,,,,RRL,RRC,RRL,VSX,False,RRL,False,170437591492461137_ZTF18abiyhbs
ZTF18abinfzd,282.278218003188,-19.89496846914893,,,E,EB*,,,,,E,SIMBAD,False,E,False,170437591492461368_ZTF18abinfzd
ZTF18abiozwp,282.4023312390597,-19.926337784375,,,E,EB*,,,,,E,SIMBAD,False,E,False,170437591492461462_ZTF18abiozwp
ZTF18adqpfun,282.99968399124407,-20.08122261826548,,,E,EB*,,,,,E,SIMBAD,False,E,False,170437591492985398_ZTF18adqpfun
ZTF18adqoumd,283.0927486150648,-20.09244087922702,,,,,,,RRL,RRC,RRL,VSX,False,RRL,False,170437591492985593_ZTF18adqoumd
ZTF18ablpuhf,282.70618618758124,-19.814927176618177,,,E,EB*,,,,,E,SIMBAD,False,E,False,170437591494033911_ZTF18ablpuhf
ZTF18ablpufr,282.6360192739081,-19.621621022444614,,,,,,,RRL,RRAB,RRL,VSX,False,RRL,False,170437591494034538_ZTF18ablpufr
ZTF18abinpjh,281.9759492969597,-19.888663660606063,,,E,EB*,,,,,E,SIMBAD,False,E,False,170437591494557850_ZTF18abinpjh
ZTF18abinfzg,282.1315360572187,-19.79730558932241,,,,,,,RRL,RRAB,RRL,VSX,False,RRL,False,170437591494558961_ZTF18abinfzg
ZTF18abjagkm,282.26619298462174,-19.79492550769231,,,E,EB*,,,,,E,SIMBAD,False,E,False,170437591496130882_ZTF18abjagkm
ZTF18abishnv,282.2750408177533,-19.81475967757408,,,,,,,RRL,RRC,RRL,VSX,False,RRL,False,170437591496131799_ZTF18abishnv
ZTF18abinpjn,281.9524230159413,-19.579552701291803,,,E,EB*,,,,,E,SIMBAD,False,E,False,170437591496654867_ZTF18abinpjn
ZTF19aatujht,281.86297430674625,-19.412290488181814,,,,,,,RRL,RRC,RRL,VSX,False,RRL,False,170437591497179382_ZTF19aatujht
ZTF18abppvsa,281.9340712407528,-19.41360048120594,,,,,,,LPV,L,LPV,VSX,False,LPV,False,170437591497179574_ZTF18abppvsa
ZTF18abiqlcc,281.9389578343689,-19.399702206838256,,,E,EB*,,,,,E,SIMBAD,False,E,False,170437591497180297_ZTF18abiqlcc
ZTF18abiovcr,282.46949326921373,-19.46396937004697,,,,,,,LPV,L,LPV,VSX,False,LPV,False,170437591497704589_ZTF18abiovcr
ZTF18abefxsx,283.6782770885006,-20.534673602493427,,,E,EB*,,,,,E,SIMBAD,False,E,False,170437591508714498_ZTF18abefxsx
ZTF18abefxsw,283.6454224759296,-20.488931864173644,,,,,,,RRL,RRC,RRL,VSX,False,RRL,False,170437591508714502_ZTF18abefxsw
ZTF18abiqrfl,283.46092029381737,-20.202098320469126,,,E,EB*,,,,,E,SIMBAD,False,E,False,170437591509238349_ZTF18abiqrfl
ZTF18abirerm,283.29013730681606,-20.02997806295345,,,E,EB*,,,,,E,SIMBAD,False,E,False,170437591509762656_ZTF18abirerm
ZTF18abjabwm,283.58716729840273,-20.042614121405844,,,E,EB*,,,,,E,SIMBAD,False,E,False,170437591510811795_ZTF18abjabwm
ZTF18abiprmd,284.01332496676775,-20.17385649681998,,,E,EB*,,,,,E,SIMBAD,False,E,False,170437591511860045_ZTF18abiprmd
ZTF18abiydok,284.1359921293771,-20.133198567365408,,,E,EB*,,,,,E,SIMBAD,False,E,False,170437591511860142_ZTF18abiydok
ZTF18abinfpg,283.948753634213,-20.019089322419784,,,,,,,RRL,RRAB,RRL,VSX,False,RRL,False,170437591512384582_ZTF18abinfpg
ZTF18adqosnc,282.9771232329266,-19.758561020526546,,,E,EB*,,,,,E,SIMBAD,False,E,False,170437591513956680_ZTF18adqosnc
ZTF18abinfxu,282.9152100290533,-19.820241644220438,,,E,EB*,,,,,E,SIMBAD,False,E,False,170437591513957139_ZTF18abinfxu
ZTF18abpqayt,283.00826485922704,-19.862722028083688,,,,,,,RRL,RRAB,RRL,VSX,False,RRL,False,170437591513957180_ZTF18abpqayt
ZTF19aawcboz,282.7956620236956,-19.737852681169795,,,E,EB*,,,,,E,SIMBAD,False,E,False,170437591514481659_ZTF19aawcboz
ZTF18abipesa,283.23640799817616,-19.728714421440777,,,,,,,RRL,RRAB,RRL,VSX,False,RRL,False,170437591515005301_ZTF18abipesa
ZTF18abipuwn,283.03359817412746,-19.39636006928954,,,E,EB*,,,,,E,SIMBAD,False,E,False,170437591516054130_ZTF18abipuwn
ZTF18abinfxf,283.0520344717217,-19.388359883390002,,,,,,,RRL,RRC,RRL,VSX,False,RRL,False,170437591516054204_ZTF18abinfxf
ZTF18abiotth,283.4314586869135,-19.59064970095346,,,E,EB*,,,,,E,SIMBAD,False,E,False,170437591516578065_ZTF18abiotth
ZTF18abinfxe,283.53053551624964,-19.52471558183396,,,E,EB*,,,,,E,SIMBAD,False,E,False,170437591516578562_ZTF18abinfxe
ZTF18abiplhz,283.55484720259415,-19.722143702594614,,,E,EB*,,,,,E,SIMBAD,False,E,False,170437591516578797_ZTF18abiplhz
ZTF18abinivh,283.3363821650501,-19.331168813473507,,,E,EB*,,,,,E,SIMBAD,False,E,False,170437591517102846_ZTF18abinivh
ZTF18abipwdq,283.02929255952876,-19.28078105780451,,,E,EB*,,,,,E,SIMBAD,False,E,False,170437591517626419_ZTF18abipwdq
ZTF18adqosnn,283.25496525125834,-19.236044586545567,,,,,,,RRL,RRAB,RRL,VSX,False,RRL,False,170437591517627253_ZTF18adqosnn
ZTF18abinpjb,282.5343375142678,-19.305145909535035,,,E,EB*,,,,,E,SIMBAD,False,E,False,170437591518675471_ZTF18abinpjb
ZTF19aauywrn,282.48933352281074,-19.250486106240185,,,E,EB*,,,,,E,SIMBAD,False,E,False,170437591518675764_ZTF19aauywrn
ZTF21abkdgtt,284.16185207497955,-19.842355725,,,E,EB*,,,,,E,SIMBAD,False,E,False,170437591532831410_ZTF21abkdgtt
ZTF18abinhsp,284.28473771491736,-19.69003784743474,,,,,,,RRL,RRC,RRL,VSX,False,RRL,False,170437591534404189_ZTF18abinhsp
ZTF18abirgoh,284.1412476875574,-19.737878251324496,,,E,EB*,,,,,E,SIMBAD,False,E,False,170437591534404522_ZTF18abirgoh
ZTF18abppxhq,284.40744784523395,-19.50027708443337,,,,,,,CV/Nova,UG,CV/Nova,VSX,False,CV/Nova,False,170437591535976827_ZTF18abppxhq
ZTF18adqosos,284.28254360085515,-19.391415946654806,,,E,EB*,,,,,E,SIMBAD,False,E,False,170437591536501704_ZTF18adqosos
ZTF18adqosno,283.5549998123095,-19.47863216836331,,,E,EB*,,,,,E,SIMBAD,False,E,False,170437591537025068_ZTF18adqosno
ZTF18abinive,283.2166260793373,-19.120520542058586,,,,,,,RRL,RRAB,RRL,VSX,False,RRL,False,170437591538073690_ZTF18abinive
ZTF18abinhsn,283.86131588165796,-19.308230412620112,,,,,,,RRL,RRAB,RRL,VSX,False,RRL,False,170437591538598834_ZTF18abinhsn
ZTF22aamqrzf,283.55542108588963,-19.126569878265403,,,,,,,RRL,RRAB,RRL,VSX,False,RRL,False,170437591539122221_ZTF22aamqrzf
ZTF18abiqrox,284.0917926768722,-19.11979157262803,,,,,,,RRL,RRAB,RRL,VSX,False,RRL,False,170437591540171255_ZTF18abiqrox
ZTF18abjajze,283.1653195089889,-18.821862916191197,,,E,EB*,,,,,E,SIMBAD,False,E,False,170437591541744869_ZTF18abjajze
ZTF19abjjqju,282.97528117808787,-18.830701003005913,,,E,EB*,,,,,E,SIMBAD,False,E,False,170437591542269137_ZTF19abjjqju
ZTF19aauyyin,282.8690706980584,-18.47103698534602,,,E,EB*,,,,,E,SIMBAD,False,E,False,170437591542793364_ZTF19aauyyin
ZTF19abdgxhu,282.8373962556377,-18.566505286959707,,,E,EB*,,,,,E,SIMBAD,False,E,False,170437591542793559_ZTF19abdgxhu
ZTF18abpswcz,283.1446575634156,-18.61509523189187,,,E,EB*,,,,,E,SIMBAD,False,E,False,170437591543842159_ZTF18abpswcz
ZTF19abhgqyo,283.0511347715626,-18.485993112974473,,,,,,,RRL,RRC,RRL,VSX,False,RRL,False,170437591544365491_ZTF19abhgqyo
ZTF22aanfvrr,283.5237312271683,-18.571732064161832,,,E,EB*,,,,,E,SIMBAD,False,E,False,170437591544889953_ZTF22aanfvrr
ZTF18abpsqcb,283.48584668310184,-18.63883801809635,,,,,,,RRL,RRAB,RRL,VSX,False,RRL,False,170437591544890424_ZTF18abpsqcb
ZTF19abmwiaq,283.1486317599964,-18.312720960000004,,,E,EB*,,,,,E,SIMBAD,False,E,False,170437591545939044_ZTF19abmwiaq
ZTF19addheji,283.30525683572586,-18.351941631969467,,,E,EB*,,,,,E,SIMBAD,False,E,False,170437591545939088_ZTF19addheji
ZTF19aaodcjy,282.9179226608329,-18.288183430799776,,,,,,,LPV,L,LPV,VSX,False,LPV,False,170437591548036412_ZTF19aaodcjy
ZTF18abpptdl,282.8355709570561,-18.078092153827367,,,E,EB*,,,,,E,SIMBAD,False,E,False,170437591548559597_ZTF18abpptdl
ZTF18abiniso,284.24072565310274,-18.83322018061566,,,,,,,RRL,RRAB,RRL,VSX,False,RRL,False,170437591555900491_ZTF18abiniso
ZTF18abiqxjg,284.09453311744033,-18.859422516279064,,,,,,,RRL,RRAB,RRL,VSX,False,RRL,False,170437591556424050_ZTF18abiqxjg
ZTF19aapqszf,283.8351428454385,-18.614458328520467,,,,,,,LPV,L,LPV,VSX,False,LPV,False,170437591556948265_ZTF19aapqszf
ZTF18abiners,283.81285503119506,-18.61216008386044,,,E,EB*,,,,,E,SIMBAD,False,E,False,170437591556948809_ZTF18abiners
ZTF18abinerm,284.09513491115507,-18.64337307871191,,,E,EB*,,,,,E,SIMBAD,False,E,False,170437591557996572_ZTF18abinerm
ZTF18abizjks,284.0642497743641,-18.586770195465018,,,E,EB*,,,,,E,SIMBAD,False,E,False,170437591558520951_ZTF18abizjks
ZTF18abioohp,284.1039282480369,-18.505865241420572,,,E,EB*,,,,,E,SIMBAD,False,E,False,170437591558521227_ZTF18abioohp
ZTF18abinjxa,284.26983608253624,-18.35288329655511,,,,,,,RRL,RRC,RRL,VSX,False,RRL,False,170437591560094633_ZTF18abinjxa
ZTF19aapqxdo,283.5316711791054,-18.104017888085526,,,,,,,LPV,L,LPV,VSX,False,LPV,False,170437591561667850_ZTF19aapqxdo
ZTF18abiyfrr,283.939282638316,-18.39142249140489,,,,,,,RRL,RRAB,RRL,VSX,False,RRL,False,170437591562191762_ZTF18abiyfrr
ZTF18abinkpg,283.99732981631905,-18.286141281305685,,,E,EB*,,,,,E,SIMBAD,False,E,False,170437591562191897_ZTF18abinkpg
ZTF18ablpfkt,283.84980266892387,-18.11970116402153,,,E,EB*,,,,,E,SIMBAD,False,E,False,170437591562715841_ZTF18ablpfkt
ZTF18abinerg,284.04699631200623,-18.020356889515664,,,E,EB*,,,,,E,SIMBAD,False,E,False,170437591564288608_ZTF18abinerg
ZTF18abmphuu,280.7209281450482,-20.204836361957806,,,,,,,LPV,L,LPV,VSX,False,LPV,False,170437591643455838_ZTF18abmphuu
ZTF18abiolxa,280.5835482159207,-19.99613560037793,,,E,EB*,,,,,E,SIMBAD,False,E,False,170437591643980017_ZTF18abiolxa
ZTF20abfuhze,280.540038157458,-20.00097280262733,,,E,EB*,,,,,E,SIMBAD,False,E,False,170437591643980087_ZTF20abfuhze
ZTF18abinlkl,280.9020347363618,-19.968254474737826,,,E,EB*,,,,,E,SIMBAD,False,E,False,170437591645029197_ZTF18abinlkl
ZTF19aawfoni,280.6686166095011,-19.986865896620166,,,E,EB*,,,,,E,SIMBAD,False,E,False,170437591645552706_ZTF19aawfoni
ZTF18abpptlt,280.6179967110031,-19.78607091223101,,,,,,,RRL,RRAB,RRL,VSX,False,RRL,False,170437591645553272_ZTF18abpptlt
ZTF18ablpkvo,280.87831841376703,-19.768031468929085,,,,,,,RRL,RRAB,RRL,VSX,False,RRL,False,170437591647126352_ZTF18ablpkvo
ZTF18abiqoau,280.59070703602646,-19.642944843374504,,,E,EB*,,,,,E,SIMBAD,False,E,False,170437591650795546_ZTF18abiqoau
ZTF18abiolyx,280.70214418704865,-19.47127598189704,,,,,,,RRL,RRAB,RRL,VSX,False,RRL,False,170437591650796348_ZTF18abiolyx
ZTF18abppynl,280.5482827869819,-19.330261304861818,,,,,,,RRL,RRAB,RRL,VSX,False,RRL,False,170437591651320047_ZTF18abppynl
